Id,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,count,genres,filtered_genre,gender,race,api,black,hispanic,white,populairty
Will Reagan,0.342153333,0.481333333,324040,0.416666667,2.50E-05,0.204666667,-8.947666667,0.032233333,115.5263333,0.312333333,7,1,3,"['anthem worship', 'ccm', 'christian uplift', 'deep ccm', 'indiecoustica', 'roots worship', 'world worship', 'worship']",Indie,male,white,0.003249669,0.02640121,0.013352583,0.95699656,55.66666667
Will Smith,0.0708,0.791304348,216693.087,0.684956522,0.000127486,0.195569565,-5.993695652,0.133321739,108.733,0.653695652,1,1,23,['hip hop'],Hip-hop,male,white,0.002839831,0.14979662,0.015228438,0.8321351,60.95652174
Willard White,0.988333333,0.209333333,332311.3333,0.217333333,0.312066667,0.146666667,-18.94166667,0.042333333,79.78366667,0.1017,9,1,3,['classical bass'],Classical,male,white,0.002253407,0.2546346,0.011414247,0.7316978,22
William Bennett,0.981,0.285,512800,0.0781,0.917,0.0937,-23.975,0.043,81.858,0.187,5,1,1,['classical flute'],Classical,male,white,0.00685111,0.09003977,0.021015637,0.8820934,21
William Black,0.645,0.586,214400,0.499,0,0.109,-6.627,0.049,149.79,0.272,4,1,2,"['bass trap', 'edm', 'melodic dubstep', 'pop edm', 'traprun']",EDM,male,white,0.004516934,0.1411484,0.011773494,0.8425612,62
William Byrd,0.9345,0.23,378506.5,0.1325,0.9215,0.1325,-16.2595,0.0352,82.4075,0.37005,0,1,2,"['anglican liturgy', 'classical', 'early music', 'english renaissance', 'renaissance']",Classical,male,white,0.004077128,0.1425567,0.021293344,0.83207285,17
William Matteuzzi,0.98,0.45,189333,0.261,0.000965,0.0686,-16.633,0.0798,136.941,0.296,4,1,1,"['classical tenor', 'italian tenor', 'opera']",Classical,male,white,0.003761186,0.009038191,0.019041564,0.968159,33
William Onyeabor,0.015068,0.7508,433530.2,0.5708,0.343564,0.13548,-9.79,0.0459,117.6208,0.9196,2,1,5,"['afrobeat', 'afropop', 'funk', 'world']",Pop,male,white,0.005135462,0.033478063,0.01414582,0.94724065,47.4
William Orbit,0.0169,0.596142857,296392.1429,0.643142857,0.269287,0.143114286,-10.57942857,0.0631,116.7007143,0.342485714,9,1,7,"['big beat', 'downtempo', 'intelligent dance music']",EDM,male,white,0.00595098,0.07245224,0.018400667,0.9031961,41.28571429
William Primrose,0.9655,0.3393125,375095.8438,0.15938125,0.205987188,0.178459375,-15.8108125,0.04453125,122.8221875,0.341975,10,1,32,"['historic classical performance', 'viola']",Classical,male,white,0.003181913,0.002700552,0.01317971,0.9809379,0.53125
William Singe,0.268333333,0.736333333,164870.3333,0.527333333,0,0.070433333,-8.014333333,0.097633333,114.8923333,0.425666667,11,0,6,"['deep pop r&b', 'pop', 'urban contemporary']",Pop,male,white,0.005488244,0.039550718,0.021362823,0.9335982,59
William So,0.661,0.673,268467,0.503,0,0.284,-8.416,0.0405,134.027,0.318,2,1,2,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'delta blues', 'harmonica blues', 'traditional blues']",Country,male,white,0.004917989,0.25912675,0.03339926,0.70255595,46
William Walton,0.892677419,0.390096774,204112.3226,0.197429032,0.256749786,0.221119355,-21.16967742,0.128725806,101.119,0.361803226,5,1,31,"['british modern classical', 'early modern classical']",Classical,male,white,0.00229218,0.1556029,0.014121366,0.82798356,1.741935484
"Willie ""The Lion"" Smith",0.756833333,0.559166667,199911.1667,0.269833333,0.504,0.250666667,-13.909,0.055216667,116.6931667,0.722166667,5,1,12,"['boogie-woogie', 'jazz piano', 'piano blues', 'ragtime', 'stride']",Jazz,male,white,0.004742746,0.11531976,0.020512711,0.85942477,0.666666667
Willie Colón,0.597854369,0.62761165,326291.4757,0.671378641,0.027526761,0.183336893,-7.553446602,0.054463107,109.5577476,0.829,0,1,103,"['boogaloo', 'latin jazz', 'salsa', 'tropical']",Jazz,male,white,0.003325869,0.04921979,0.017314823,0.9301395,41.63106796
Willie D,0.0871,0.772,276386.5,0.4365,5.20E-07,0.1693,-7.7885,0.20575,113.207,0.3825,1,1,2,"['dirty south rap', 'dirty texas rap', 'g funk', 'gangster rap']",Rap,male,white,0.003456898,0.10959522,0.017361503,0.8695864,39
Willie Nelson,0.607378796,0.562986408,190564.066,0.374104078,0.036486833,0.211956699,-12.91758252,0.045695728,115.3286777,0.498713786,2,1,515,"['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",Country,male,white,0.003003425,0.077060744,0.019002326,0.9009335,31.80970874
Willie The Kid,0.198,0.424,288053,0.847,0,0.237,-7.777,0.474,79.882,0.607,1,0,1,"['alternative hip hop', 'boom bap', 'conscious hip hop', 'soul flow']",Hip-hop,male,white,0.002075098,0.122719124,0.018564098,0.8566417,46
Wilma Lipp,0.963625,0.2547375,639490.125,0.169575,0.474981025,0.168275,-19.363375,0.051675,86.8455,0.1535625,2,1,8,['classical soprano'],Classical,female,white,0.000988517,0.030891808,0.012487765,0.955632,1.125
Wings,0.316918767,0.512932331,244458.8421,0.477409774,0.052452587,0.322315789,-12.24533835,0.047667669,120.5492857,0.536397744,2,1,266,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",Oldies,unknown,white,0.006031308,0.29794568,0.018421521,0.67760146,34.92481203
Wino,0.02805,0.787,258046.5,0.6145,0,0.4765,-9.617,0.1006,103.6485,0.7805,0,1,4,['swedish pop'],Pop,unknown,white,0.042164043,0.06968633,0.019328482,0.86882114,61
Winona Oak,0.488,0.773,180120,0.699,3.60E-06,0.0814,-5.982,0.0958,104.941,0.513,1,0,2,['swedish pop'],Pop,female,white,0.000530399,0.005483615,0.01695439,0.97703165,71
Wise,0.247,0.826,376027,0.82,0,0.106,-4.99,0.242,93.994,0.764,11,0,1,"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",Indie,unknown,white,0.006879199,0.14560874,0.012186986,0.8353251,48
Wisin,0.15995,0.760409091,241949.2273,0.816454545,4.84E-06,0.222845455,-4.168090909,0.124340909,112.988,0.711454545,11,0,22,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",Hip-hop,unknown,white,0.00559587,0.07754111,0.016346388,0.9005166,63.54545455
Wisin & Yandel,0.206325857,0.746857143,225627.0779,0.769701299,4.34E-05,0.246450649,-5.670376623,0.125753247,106.2863377,0.584051948,11,0,77,"['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'tropical']",Hip-hop,unknown,white,0.009321451,0.03467437,0.03753706,0.9184671,53.8961039
Wiso G,0.1364,0.7935,235899.75,0.77675,5.20E-06,0.1316,-5.3065,0.1433,96.06275,0.765,9,1,4,"['latin hip hop', 'reggaeton']",Hip-hop,unknown,white,0.007633545,0.15505196,0.018706666,0.8186078,51.5
Witt Lowry,0.293422222,0.645888889,246724.8889,0.673555556,3.84E-06,0.196111111,-7.936555556,0.235666667,127.8121111,0.394555556,8,1,9,"['indie pop rap', 'pop rap']",Indie,unknown,white,0.001022684,0.087535076,0.010047399,0.9013949,61.66666667
Wiz Khalifa,0.119474075,0.69329375,232155.5313,0.702925,0.000273404,0.213845,-5.7038375,0.146053125,131.5781625,0.461174375,1,1,160,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop,unknown,api,0.42098424,0.153804,0.012851152,0.41236067,57.00625
WizKid,0.133365,0.655,215303.9,0.6733,0.000445407,0.2773,-6.3469,0.17594,112.0924,0.5879,11,1,10,"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",EDM,unknown,white,0.00690453,0.028961036,0.01756394,0.9465705,64.4
Wolfgang Amadeus Mozart,0.961572495,0.353346375,329702.9243,0.137869382,0.508880787,0.188827825,-20.17425693,0.068484861,108.6043401,0.330528998,7,1,938,"['classical', 'classical era']",Classical,male,api,0.85078776,0.022241862,0.021285236,0.105685174,8.936034115
Wolfgang Gartner,0.000445333,0.739666667,335202.3333,0.713666667,0.081756667,0.452333333,-3.869,0.1208,128.3396667,0.266666667,11,0,6,"['big room', 'complextro', 'edm', 'electro house', 'house', 'progressive house']",EDM,male,white,0.002760734,0.002881873,0.010596852,0.9837606,48
Wolfgang Meyer,0.833333333,0.206166667,360849,0.1669,0.911333333,0.146633333,-17.25066667,0.0376,85.275,0.190466667,2,0,3,['classical clarinet'],Classical,male,white,0.003437848,0.004724306,0.015352905,0.97648495,28.66666667
Wolfgang Rübsam,0.993,0.189,241467,0.0251,0.931,0.0809,-33.882,0.0494,72.383,0.515,9,0,2,['classical organ'],Classical,male,white,0.10785389,0.06512488,0.020530732,0.80649054,37
Wolfgang Windgassen,0.9745,0.3015,233000,0.2445,0.00019775,0.4185,-12.8305,0.0394,87.1835,0.1395,6,1,4,"['classical tenor', 'opera']",Classical,male,white,0.002947716,0.010002902,0.02443728,0.9626121,0
Woodie,0.314428571,0.762142857,232085.5714,0.706285714,1.38E-05,0.188857143,-6.992285714,0.115257143,134.3221429,0.489571429,2,1,7,"['k-rap', 'korean r&b']",Rap,unknown,white,0.006177107,0.25799435,0.014200554,0.721628,35.28571429
Woody Guthrie,0.961885057,0.584045977,173585.5632,0.195167816,0.103312022,0.149356322,-14.4547931,0.07796092,120.0252644,0.63063908,2,1,87,"['american folk revival', 'appalachian folk', 'folk', 'old-time', 'singer-songwriter', 'traditional blues', 'traditional folk']",Oldies,male,white,0.001029015,0.06677421,0.01440831,0.9177885,14.97701149
Woody Herman & His Orchestra,0.83527907,0.508023256,184401.186,0.411774419,0.207001378,0.170569767,-11.48074419,0.064748837,127.8502326,0.610488372,8,1,86,"['big band', 'ragtime', 'stride', 'swing', 'vintage jazz']",Jazz,male,white,0.099154375,0.01256087,0.050727982,0.8375567,4.720930233
Woody Herman Orchestra,0.83675,0.520166667,170208.8333,0.152566667,0.146522583,0.142583333,-19.73183333,0.097033333,121.8215,0.49575,0,1,24,"['big band', 'ragtime', 'stride', 'swing', 'vintage jazz']",Jazz,male,white,0.017519992,0.009166553,0.008354098,0.9649594,0
Words,0.161,0.772,338813,0.846,0,0.201,-5.939,0.432,85.524,0.677,8,1,2,"['christian hip hop', 'christian trap']",Hip-hop,unknown,white,0.001789838,0.32023257,0.016962543,0.66101503,39
Wordsworth,0.069,0.926,257493,0.532,0,0.0619,-12.841,0.291,93.352,0.873,6,1,1,"['classical performance', 'orchestral performance']",Classical,unknown,white,0.001856076,0.08754902,0.016348545,0.8942464,41
Wrabel,0.110346667,0.555666667,231156.8333,0.654833333,0.009755267,0.123916667,-4.742333333,0.053383333,114.8908333,0.300166667,0,1,12,"['electropop', 'indie cafe pop', 'indie pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'neo mellow', 'pop', 'pop rock', 'uk pop']",Indie,unknown,white,0.001544202,0.021420239,0.011299158,0.9657363,62.66666667
Wrekonize,0.0561,0.775,259560,0.668,0,0.639,-9.61,0.154,120.028,0.3,1,1,1,['miami hip hop'],Hip-hop,unknown,white,0.003492353,0.05759926,0.010555133,0.9283532,53
Wu-Tang Clan,0.16471199,0.734653061,261088.4898,0.631938776,0.001966646,0.357606122,-8.259244898,0.336671429,105.0837653,0.579438776,11,1,98,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",Hip-hop,unknown,white,0.004456125,0.09382253,0.050881162,0.8508401,48.24489796
Wyclef Jean,0.1396724,0.73176,233000,0.69144,0.019658352,0.176736,-6.55276,0.166444,109.6552,0.6002,1,1,25,['rap kreyol'],Rap,male,white,0.001507065,0.098416716,0.010281334,0.8897949,48.48
Wynonna,0.430916,0.6577,231696,0.6076,0.000368643,0.14931,-7.8434,0.0346,120.8396,0.6037,11,1,20,"['country', 'country dawn']",Country,unknown,white,0.002420304,0.009626392,0.014986972,0.9729663,40.6
Wynter Gordon,0.0371,0.738,252933,0.868,0,0.294,-4.15,0.0348,130.003,0.199,1,1,2,['electropop'],Pop,male,white,0.011920048,0.06733775,0.043544676,0.8771975,53
Wynton Kelly,0.738757576,0.548060606,310295.8485,0.249881818,0.455237489,0.173742424,-16.57381818,0.043710606,121.3077727,0.418931818,5,0,66,['jazz trio'],Jazz,female,white,0.005091968,0.024478255,0.018820968,0.95160884,14.96969697
Wynton Kelly Trio,0.9162,0.516933333,378196.4667,0.279813333,0.375444,0.414446667,-18.03713333,0.0609,127.3362667,0.516666667,7,1,30,['jazz trio'],Jazz,female,white,0.005678631,0.004363801,0.012617231,0.97734034,24.2
Wynton Marsalis,0.840705882,0.448117647,295501.1765,0.155952941,0.569070588,0.166735294,-16.57011765,0.039182353,108.7448235,0.325705882,10,1,17,"['bebop', 'big band', 'classical trumpet', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz trumpet', 'new orleans jazz', 'straight-ahead jazz', 'vocal jazz']",Jazz,unknown,white,0.006771512,0.045964323,0.017701343,0.9295628,33.17647059
X Ambassadors,0.149215286,0.522761905,222506.619,0.679047619,0.008737948,0.197328571,-5.869714286,0.099457143,109.1556667,0.376695238,2,1,21,"['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",Pop,unknown,white,0.006389856,0.05548465,0.016856162,0.92126936,66.95238095
X-Raided,0.020733333,0.759833333,316097.5,0.593166667,0,0.16455,-8.356166667,0.257,111.5941667,0.53,10,0,6,"['g funk', 'gangster rap', 'hyphy', 'west coast trap']",Rap,unknown,white,0.04237143,0.1412643,0.032289736,0.78407454,33.66666667
XXXTENTACION,0.39909875,0.69875,138975.0547,0.471470313,0.030968247,0.157910938,-8.505492187,0.167740625,118.5476563,0.422034375,9,0,128,"['emo rap', 'miami hip hop']",Hip-hop,unknown,hispanic,0.14680631,0.051571216,0.42600632,0.3756162,70.171875
Ximena Sariñana,0.205,0.7285,232518,0.589,0.005034,0.06845,-8.0915,0.0279,100.9965,0.7305,10,0,4,"['latin', 'latin alternative', 'latin pop', 'mexican pop']",Pop,female,api,0.97321635,0.008842655,0.007073834,0.010867107,60.5
Xscape,0.197666667,0.719833333,252531.2222,0.444055556,0.000106521,0.18025,-9.511222222,0.061783333,108.3452222,0.500372222,7,1,36,"['atl hip hop', 'dance pop', 'deep pop r&b', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",EDM,unknown,white,0.003480215,0.08762369,0.035603955,0.8732921,43.33333333
Xzibit,0.15313875,0.8118125,235535.0625,0.67303125,0.002058213,0.203484375,-5.1043125,0.2566875,93.18921875,0.706875,5,0,32,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",Hip-hop,unknown,white,0.016019354,0.16818841,0.012641083,0.8031512,51.78125
Y. Kim,0.655,0.746,204933,0.663,0,0.318,-10.114,0.193,90.059,0.874,6,1,2,"['brooklyn indie', 'indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop', 'stomp and holler']",Indie,female,api,0.9742261,0.000943459,0.00863755,0.016192866,36
Y2K,0.1415,0.786,143425,0.484,0,0.232,-8.095,0.0914,129.598,0.58625,2,1,4,['pop rap'],Pop,unknown,api,0.562272,0.073607,0.07148705,0.29263395,70
YACHT,0.0378,0.894,251381,0.569,9.88E-05,0.0636,-7.144,0.0406,110.005,0.827,2,1,1,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop,unknown,white,0.003212047,0.022592654,0.015055817,0.95913947,50
YBN Almighty Jay,0.135,0.727,180389,0.632,0,0.182,-8.916,0.259,83.755,0.474,1,1,2,"['trap', 'vapor trap']",Rap,male,white,0.00931797,0.082400724,0.019518781,0.8887625,59
YBN Cordae,0.103911111,0.721666667,202926.1111,0.616333333,2.58E-06,0.181111111,-6.386222222,0.285555556,137.9817778,0.362777778,8,0,9,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Hip-hop,unknown,white,0.006719036,0.1393938,0.012047722,0.8418394,69.55555556
YBN Nahmir,0.135892727,0.764818182,171801.1818,0.639090909,9.91E-07,0.139872727,-7.719272727,0.220927273,129.9526364,0.541454545,1,1,11,"['alabama rap', 'rap', 'trap', 'vapor trap']",Rap,unknown,white,0.03204358,0.065708034,0.04923135,0.85301703,65.72727273
YFN Lucci,0.166009091,0.711545455,210292.7273,0.666909091,0,0.221163636,-5.643545455,0.2196,150.0099091,0.441636364,7,0,11,"['atl hip hop', 'deep pop r&b', 'melodic rap', 'rap', 'southern hip hop', 'trap']",Hip-hop,unknown,white,0.002994301,0.002361399,0.013430519,0.9812138,60.36363636
YG,0.108376525,0.803075,210902.275,0.564725,0.000305015,0.22300625,-7.1210875,0.2275625,111.21255,0.390815,1,1,80,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395,61.775
YK Osiris,0.299569231,0.738384615,198335.2308,0.572692308,0,0.107661538,-5.578153846,0.101061538,130.2144615,0.555384615,11,0,13,"['deep pop r&b', 'melodic rap', 'pop rap', 'trap']",Pop,unknown,white,0.01750996,0.046517152,0.09191774,0.8440551,65.30769231
YNW Melly,0.209084211,0.735473684,219905.6579,0.560842105,0.000417742,0.1318,-7.750052632,0.133386842,130.8516579,0.447236842,0,0,38,['melodic rap'],Rap,unknown,white,0.00457837,0.004237657,0.011514384,0.9796696,69.47368421
YUNDI,0.972,0.296,282000,0.232,0.785,0.0982,-20.553,0.0349,96.227,0.393,8,0,2,"['chinese classical performance', 'classical piano']",Classical,unknown,white,0.2833811,0.013831977,0.093621075,0.6091659,51
YUNGBLUD,0.013365714,0.560857143,186709.1429,0.811571429,0,0.234142857,-4.221285714,0.054342857,129.2835714,0.424142857,7,1,7,"['british indie rock', 'modern rock', 'rock']",Indie,unknown,white,0.2694619,0.069082215,0.026133986,0.63532186,72.14285714
YZ,0.036,0.902,248920,0.552,0.0125,0.0705,-7.958,0.16,100.911,0.426,9,0,2,"['czech hip hop', 'czsk hip hop']",Hip-hop,unknown,api,0.36686364,0.086996004,0.21755685,0.32858348,46
Yaga & Mackie,0.07815,0.86,303591.5,0.6955,0.00222,0.221,-6.354,0.1047,93.992,0.8605,3,0,2,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",Hip-hop,unknown,white,0.001540239,0.1337303,0.017236875,0.8474926,56.5
Yami Bolo,0.064866667,0.685,482502.3333,0.810666667,0,0.1116,-5.445666667,0.185966667,98.02033333,0.743333333,2,1,3,"['deep ragga', 'lovers rock', 'modern reggae', 'roots reggae']",Rock,unknown,white,0.013239682,0.011483752,0.010077436,0.9651991,45.33333333
Yandel,0.156291667,0.759866667,226823.3333,0.786666667,0.000147261,0.165213333,-5.2189,0.11626,113.4058667,0.736366667,10,1,30,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",Hip-hop,unknown,white,0.007370029,0.027092287,0.03250676,0.93303096,59.3
Yankie,0.000262,0.609,207874,0.776,1.68E-05,0.105,-5.837,0.059,116.01,0.272,4,1,2,['k-rap'],Rap,unknown,white,0.001407678,0.079432085,0.019110726,0.9000495,62
Years & Years,0.1682,0.678333333,245098.6667,0.616,9.40E-07,0.134333333,-6.359,0.04,102.0573333,0.416333333,10,1,3,"['dance pop', 'edm', 'gauze pop', 'pop', 'tropical house', 'uk pop']",EDM,unknown,white,0.003280658,0.21570097,0.01653981,0.76447856,70.66666667
Yefim Bronfman,0.98925,0.325,320410.25,0.066775,0.86575,0.073225,-25.86325,0.04145,82.8555,0.076075,7,1,8,['classical piano'],Classical,unknown,white,0.002116676,0.005220954,0.006753395,0.9859089,16.75
Yehonatan Geffen,0.7575,0.63,153303.25,0.26675,0.00015044,0.0706,-19.478,0.16315,118.837,0.56175,7,1,4,"['classic israeli pop', 'israeli rock']",Pop,male,white,0.012087218,0.00699742,0.01790438,0.963011,37.5
Yehudi Menuhin,0.919111888,0.360972028,319478.028,0.23901958,0.268906505,0.204230769,-15.00969231,0.051411189,102.0814406,0.424604196,2,1,143,"['classical performance', 'violin']",Classical,unknown,white,0.003985905,0.08549755,0.013519391,0.89699715,0.825174825
Yehudit Ravitz,0.719,0.6085,166885.125,0.291125,0.00023772,0.084975,-18.3395,0.1053,98.79675,0.556375,2,1,8,"['classic israeli pop', 'israeli pop', 'israeli rock']",Pop,female,white,0.001921071,0.007003359,0.006725264,0.9843503,38
Yelawolf,0.167553233,0.745433333,256621.5667,0.716866667,0.003286665,0.205793333,-6.727166667,0.143666667,125.0912667,0.364526667,9,1,30,"['alabama rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",Hip-hop,unknown,white,0.016687633,0.046095125,0.035755385,0.90146184,54
Yella Beezy,0.021299625,0.75625,257537.125,0.6625,0,0.1633625,-6.935125,0.1746375,127.772375,0.5475,4,0,8,"['dfw rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",Hip-hop,unknown,white,0.001264003,0.055597212,0.006918408,0.9362204,59.75
Yellow Claw,0.0081322,0.702,188651.6,0.8122,0.071439,0.11978,-4.5684,0.04718,119.6078,0.4862,1,1,5,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap']",EDM,unknown,white,0.005883699,0.13524793,0.008018101,0.8508503,60.2
